user_id,chatter_login
190835892,aksen1018
190835892,aksenehowl
190835892,aksk4778
190835892,akstnfm8916
190835892,aktlf1546
190835892,akuma80
190835892,akvolto
190835892,akwjd2
190835892,akwuo9999
190835892,akynx25
190835892,akzkakzkfhd
190835892,akzkfhd1235
190835892,alahdlah
190835892,alalslsl1346
190835892,alan_0811
190835892,alanta_vv
190835892,alapoe
190835892,albapica1210
190835892,albatraoz_a
190835892,alberto_o_alpaca
190835892,alckaa
190835892,alclrptek0000
190835892,alclstorl1106
190835892,aldhaweed
190835892,aldrn1993
190835892,alemaoxuxa
190835892,alen99911
190835892,alesiopepega
190835892,alex082012
190835892,alex518818
190835892,alex736811
190835892,alexandrsleig
190835892,alexbr_
190835892,alexkh1017
190835892,alexyy0413
190835892,alfieluck_
190835892,alfksl
190835892,alfmalfm1
190835892,alfmrrnddp
190835892,alfyd20
190835892,alhpa3
190835892,alibaba9488
190835892,alice5223
190835892,alienware15
190835892,alilst4r
190835892,alisel_ow
190835892,alisvsk
190835892,alivemars
190835892,aljso
190835892,alkanar07
190835892,alking924
190835892,alkong
190835892,all4uwoo
190835892,all__lean
190835892,allac08
190835892,allallphl
190835892,allblackcat
190835892,allcyber815
190835892,allealle11
190835892,allen763576
190835892,allensarin
190835892,allicization
190835892,alloptve27
190835892,allopwe
190835892,allrkdrn1
190835892,allstar13188
190835892,almondssalted
190835892,alone_for_pleasure
190835892,alonemarco
190835892,alpacasr
190835892,alpha14139
190835892,alphaajil
190835892,alphaionk
190835892,alphamine02
190835892,alphonce12
190835892,alps1227
190835892,alreadyfall
190835892,alrodan
190835892,als1040als
190835892,alsalsgur3
190835892,alsdbsrl94
190835892,alsdnzz345
190835892,alsdud3497
190835892,alseh2
190835892,alsgksalsgks77
190835892,alsgml8888
190835892,alsgur07
190835892,alsgur1324
190835892,alsgur2168
190835892,alsgur9818
190835892,alskfmtnv12
190835892,alsldj7890
190835892,alslggo
190835892,alsrb1617
190835892,alsrb23000
190835892,alsrb933
190835892,alsrl9513
190835892,alsrl9877414
190835892,alssong34
190835892,alstj0203
190835892,alstj20
190835892,alstjd1750
190835892,alstjd5240
